sample;Segment;sp.s;subject.s;chimericPoint;sp;subject;insertionCoord;NbChimera
BfCsIn3;Segment_10;cotesia_sesamiae_kitale;scaffold_seg10;17093;busseola_fusca;VKGM01008260.1;2264;1
BfCsIn3;Segment_10;cotesia_sesamiae_kitale;scaffold_seg10;17093;busseola_fusca;VKGM01041844.1;98;1
BfCsIn3;Segment_10;cotesia_sesamiae_kitale;scaffold_seg10;17093;busseola_fusca;VKGM01069882.1;1486;1
BfCsIn3;Segment_10;cotesia_sesamiae_kitale;scaffold_seg10;17093;busseola_fusca;VKGM01160237.1;131;1
BfCsIn3;Segment_10;cotesia_sesamiae_kitale;scaffold_seg10;17093;busseola_fusca;VKGM01187633.1;479;1
BfCsIn3;Segment_11;cotesia_sesamiae_kitale;scaffold_seg11;375;busseola_fusca;VKGM01199617.1;306;1
BfCsIn3;Segment_11;cotesia_sesamiae_kitale;scaffold_seg11;376;busseola_fusca;VKGM01006868.1;3554;1
BfCsIn3;Segment_11;cotesia_sesamiae_kitale;scaffold_seg11;425;busseola_fusca;VKGM01020358.1;1771;1
BfCsIn3;Segment_11;cotesia_sesamiae_kitale;scaffold_seg11;425;busseola_fusca;VKGM01075784.1;359;1
BfCsIn3;Segment_11;cotesia_sesamiae_kitale;scaffold_seg11;425;busseola_fusca;VKGM01159986.1;196;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;349;sesamia_calamistis;jcf7180006526508;4144;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006330304;5657;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006337224;606;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006338823;476;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006349599;2239;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006448688;146;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006528285;11478;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006554831;2352;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006557536;4402;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006557935;18936;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006562185;10652;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006568706;591;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006577089;702;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006583765;881;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006589406;3076;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006602369;3642;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006637330;4377;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006638481;155;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006639441;23682;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006642667;12252;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006648022;4423;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006650808;1291;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006653985;2035;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006660816;4217;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006666494;3480;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006667038;7546;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006668213;13763;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006668279;3764;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006669101;3303;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006674185;684;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006675198;13569;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006676921;8629;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006677790;3500;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006679630;10317;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006681385;2623;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006682175;3311;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006689436;6119;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006691123;2087;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006692953;16871;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006693748;8410;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006694592;5734;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006695268;22121;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006696139;8908;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006699220;4740;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;351;sesamia_calamistis;jcf7180006701259;12161;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006323549;10637;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006323875;2360;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006325023;2671;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006340647;3034;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006360260;6171;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006415185;671;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006520734;1254;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006539949;496;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006555300;7486;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006561765;3257;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006561899;5167;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006562841;7434;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006589346;4514;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006591790;1191;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006595274;3432;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006604037;7255;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006606730;3128;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006614426;2600;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006625784;4580;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006626207;6421;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006638285;5487;2
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006649065;2216;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006655060;3574;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006657237;1324;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006663409;3007;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006665267;4718;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006667603;14135;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006672502;10431;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006673271;8262;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006675525;4303;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006678045;4085;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006681451;6349;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006682678;4863;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006683310;7280;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006684615;21728;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006685555;1667;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006687877;851;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006689591;3827;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006690486;2582;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006693575;1115;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006694416;624;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006694530;715;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006694831;182;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006695350;807;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006695461;2068;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006695988;1010;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006696065;44678;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006696253;31224;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006696288;1981;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006696293;10018;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006699365;363;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006699404;23395;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006699787;14171;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006700316;25193;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006700325;419;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006703920;753;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006703920;1633;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006705202;20233;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;352;sesamia_calamistis;jcf7180006705202;20587;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006559564;2240;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006561221;5507;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006582683;1433;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006649246;2505;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006668865;6902;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006681551;12686;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006683265;2742;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006689150;5750;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006699026;17077;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006699365;263;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006700145;7547;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;353;sesamia_calamistis;jcf7180006700207;14280;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;354;sesamia_calamistis;jcf7180006648596;19668;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;354;sesamia_calamistis;jcf7180006651444;1007;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;354;sesamia_calamistis;jcf7180006699961;29411;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;356;sesamia_calamistis;jcf7180006389097;1277;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;358;sesamia_calamistis;jcf7180006670189;6471;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;376;sesamia_calamistis;jcf7180006554994;4706;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;382;sesamia_calamistis;jcf7180006661381;4205;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;383;sesamia_calamistis;jcf7180006672569;19945;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;383;sesamia_calamistis;jcf7180006695500;7086;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;385;sesamia_calamistis;jcf7180006626566;384;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;386;sesamia_calamistis;jcf7180006606294;3976;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;386;sesamia_calamistis;jcf7180006704786;139;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;387;sesamia_calamistis;jcf7180006332030;873;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;387;sesamia_calamistis;jcf7180006635919;3422;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;387;sesamia_calamistis;jcf7180006701161;20145;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006603458;710;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006606525;5478;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006650995;2643;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006657488;1008;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006666821;14057;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006681759;1657;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006693912;1215;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006700615;9639;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;388;sesamia_calamistis;jcf7180006703706;910;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006326246;934;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006418855;401;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006565540;5827;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006565997;6557;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006583164;3537;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006603350;17779;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006618355;299;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006664247;1374;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006699018;252;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;389;sesamia_calamistis;jcf7180006700401;5719;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006603277;3675;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006642043;4763;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006674205;10045;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006676192;4613;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006680528;798;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;390;sesamia_calamistis;jcf7180006692856;6579;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006326937;4280;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006373264;1294;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006424564;185;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006470863;703;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006520661;1349;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006523297;126;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006554653;7386;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006554721;25459;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006554980;4132;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006556185;22644;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006567479;13121;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006602037;1888;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006602294;26209;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006647033;1947;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006647743;5982;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006648237;9156;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006652354;3840;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006652937;9359;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006655783;8006;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006663494;631;2
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006664973;1943;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006667765;2850;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006668509;22259;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006668574;7805;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006670015;5717;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006671693;101;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006671930;1377;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006676837;1029;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006682131;26080;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006685100;2873;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006685480;3717;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006692293;11563;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006692773;92;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006693754;1137;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006694105;11924;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006695144;5861;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006696031;2670;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006696155;21200;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006698459;651;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006699021;13287;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006699239;53;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006699295;897;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006699788;3592;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006699828;1459;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006700196;17785;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006700471;8799;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;391;sesamia_calamistis;jcf7180006701173;462;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006320522;5000;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006324699;1948;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006393613;1516;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006525133;309;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006532821;8252;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006554761;10889;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006554772;123;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006562185;6396;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006564705;7534;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006572830;1334;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006609761;2249;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006627924;4558;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006632490;1935;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006637910;1374;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006642008;19025;1
Co1;Segment_1;cotesia_sesamiae_mombasa;scaffold_seg1;392;sesamia_calamistis;jcf7180006642143;10844;1
